gaze,134021657684906405,747,457
gaze,134021657685055575,601,433
gaze,134021657685113778,536,463
gaze,134021657685196421,565,462
gaze,134021657685277809,567,442
gaze,134021657685362416,569,434
gaze,134021657685443899,564,423
gaze,134021657685528245,577,443
gaze,134021657685609500,558,429
gaze,134021657685695075,571,448
gaze,134021657685777461,570,430
gaze,134021657685848642,572,439
gaze,134021657685945233,562,425
gaze,134021657686027213,565,438
gaze,134021657686112120,569,430
gaze,134021657686193367,570,442
gaze,134021657686280137,575,458
gaze,134021657686360072,584,443
gaze,134021657686449534,572,450
gaze,134021657686527064,580,437
gaze,134021657686612029,584,444
gaze,134021657686693700,569,432
gaze,134021657686768911,577,444
gaze,134021657686824326,587,451
gaze,134021657686905729,577,438
gaze,134021657686990014,585,453
gaze,134021657687133669,578,450
gaze,134021657687193361,575,443
gaze,134021657687280238,576,476
gaze,134021657687361351,583,454
gaze,134021657687445504,574,462
gaze,134021657687527074,578,450
gaze,134021657687611854,588,458
gaze,134021657687694187,577,453
gaze,134021657687779430,573,444
gaze,134021657687860033,577,445
gaze,134021657687935173,568,447
gaze,134021657688028861,516,479
gaze,134021657688110401,530,502
gaze,134021657688196139,530,524
gaze,134021657688278615,527,521
gaze,134021657688361871,523,516
gaze,134021657688445594,527,508
gaze,134021657688527505,520,520
gaze,134021657688611249,530,509
gaze,134021657688694895,534,515
gaze,134021657688777758,538,532
gaze,134021657688850611,528,513
gaze,134021657688908184,526,510
gaze,134021657688990491,528,507
gaze,134021657689135695,524,507
gaze,134021657689195182,527,512
gaze,134021657689279616,521,505
gaze,134021657689361704,528,527
gaze,134021657689448640,527,511
gaze,134021657689527950,529,527
gaze,134021657689614156,528,513
gaze,134021657689694917,533,511
gaze,134021657689780522,531,510
gaze,134021657689861230,525,517
gaze,134021657689936086,529,508
gaze,134021657690030236,535,508
gaze,134021657690111587,519,509
gaze,134021657690197358,464,507
gaze,134021657690279823,464,509
gaze,134021657690364109,470,514
gaze,134021657690445935,468,503
gaze,134021657690544181,474,506
gaze,134021657690612066,470,489
gaze,134021657690697664,463,505
gaze,134021657690779081,467,484
gaze,134021657690852916,466,493
MouseMove,134021657690898873,792,409
gaze,134021657690908630,467,496
MouseMove,134021657690978296,796,405
gaze,134021657690990298,469,486
MouseMove,134021657691059555,801,402
gaze,134021657691137334,470,503
MouseMove,134021657691138628,811,397
gaze,134021657691194446,471,496
MouseMove,134021657691218739,819,394
gaze,134021657691280504,466,493
MouseMove,134021657691298034,831,391
gaze,134021657691361786,472,488
MouseMove,134021657691379429,837,391
gaze,134021657691447875,470,491
MouseMove,134021657691458218,837,391
gaze,134021657691529003,473,496
gaze,134021657691614376,467,502
gaze,134021657691695774,480,501
gaze,134021657691783116,475,486
gaze,134021657691861780,476,498
gaze,134021657691937338,475,512
